"Country or Area","Year","Area","Sex","Age","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Kyrgyzstan","2021","Total","Female","2","Estimate - de jure","Final figure, complete","2022","82686","23"
"Kyrgyzstan","2021","Total","Female","3","Estimate - de jure","Final figure, complete","2022","77619","23"
"Kyrgyzstan","2021","Total","Female","4","Estimate - de jure","Final figure, complete","2022","74402","23"
"Kyrgyzstan","2021","Total","Female","5","Estimate - de jure","Final figure, complete","2022","76293","23"
"Kyrgyzstan","2021","Total","Female","5 - 9","Estimate - de jure","Final figure, complete","2022","375096","23"
"Kyrgyzstan","2021","Total","Female","6","Estimate - de jure","Final figure, complete","2022","76922","23"
"Kyrgyzstan","2021","Total","Female","7","Estimate - de jure","Final figure, complete","2022","75376","23"
"Kyrgyzstan","2021","Total","Female","8","Estimate - de jure","Final figure, complete","2022","73949","23"
"Kyrgyzstan","2021","Total","Female","9","Estimate - de jure","Final figure, complete","2022","72556","23"
"Kyrgyzstan","2021","Total","Female","10","Estimate - de jure","Final figure, complete","2022","70611","23"
"Kyrgyzstan","2021","Total","Female","10 - 14","Estimate - de jure","Final figure, complete","2022","313985","23"
"Kyrgyzstan","2021","Total","Female","11","Estimate - de jure","Final figure, complete","2022","66780","23"
"Kyrgyzstan","2021","Total","Female","12","Estimate - de jure","Final figure, complete","2022","60111","23"
"Kyrgyzstan","2021","Total","Female","13","Estimate - de jure","Final figure, complete","2022","58738","23"
"Kyrgyzstan","2021","Total","Female","14","Estimate - de jure","Final figure, complete","2022","57745","23"
"Kyrgyzstan","2021","Total","Female","15","Estimate - de jure","Final figure, complete","2022","53649","23"
"Kyrgyzstan","2021","Total","Female","15 - 19","Estimate - de jure","Final figure, complete","2022","255553","23"
"Kyrgyzstan","2021","Total","Female","16","Estimate - de jure","Final figure, complete","2022","53223","23"
"Kyrgyzstan","2021","Total","Female","17","Estimate - de jure","Final figure, complete","2022","52095","23"
"Kyrgyzstan","2021","Total","Female","18","Estimate - de jure","Final figure, complete","2022","49324","23"
"Kyrgyzstan","2021","Total","Female","19","Estimate - de jure","Final figure, complete","2022","47262","23"
"Kyrgyzstan","2021","Total","Female","20","Estimate - de jure","Final figure, complete","2022","47223","23"
"Kyrgyzstan","2021","Total","Female","20 - 24","Estimate - de jure","Final figure, complete","2022","245980","23"
"Kyrgyzstan","2021","Total","Female","21","Estimate - de jure","Final figure, complete","2022","48634","23"
"Kyrgyzstan","2021","Total","Female","22","Estimate - de jure","Final figure, complete","2022","49763","23"
"Kyrgyzstan","2021","Total","Female","23","Estimate - de jure","Final figure, complete","2022","49854","23"
"Kyrgyzstan","2021","Total","Female","24","Estimate - de jure","Final figure, complete","2022","50506","23"
"Kyrgyzstan","2021","Total","Female","25","Estimate - de jure","Final figure, complete","2022","53280","23"
"Kyrgyzstan","2021","Total","Female","25 - 29","Estimate - de jure","Final figure, complete","2022","274769","23"
"Kyrgyzstan","2021","Total","Female","26","Estimate - de jure","Final figure, complete","2022","55506","23"
"Kyrgyzstan","2021","Total","Female","27","Estimate - de jure","Final figure, complete","2022","55542","23"
"Kyrgyzstan","2021","Total","Female","28","Estimate - de jure","Final figure, complete","2022","55298","23"
"Kyrgyzstan","2021","Total","Female","29","Estimate - de jure","Final figure, complete","2022","55143","23"
"Kyrgyzstan","2021","Total","Female","30","Estimate - de jure","Final figure, complete","2022","56273","23"
"Kyrgyzstan","2021","Total","Female","30 - 34","Estimate - de jure","Final figure, complete","2022","285870","23"
"Kyrgyzstan","2021","Total","Female","31","Estimate - de jure","Final figure, complete","2022","58151","23"
"Kyrgyzstan","2021","Total","Female","32","Estimate - de jure","Final figure, complete","2022","58344","23"
"Kyrgyzstan","2021","Total","Female","33","Estimate - de jure","Final figure, complete","2022","57578","23"
"Kyrgyzstan","2021","Total","Female","34","Estimate - de jure","Final figure, complete","2022","55524","23"
"Kyrgyzstan","2021","Total","Female","35","Estimate - de jure","Final figure, complete","2022","52468","23"
"Kyrgyzstan","2021","Total","Female","35 - 39","Estimate - de jure","Final figure, complete","2022","233578","23"
"Kyrgyzstan","2021","Total","Female","36","Estimate - de jure","Final figure, complete","2022","49494","23"
"Kyrgyzstan","2021","Total","Female","37","Estimate - de jure","Final figure, complete","2022","46469","23"
"Kyrgyzstan","2021","Total","Female","38","Estimate - de jure","Final figure, complete","2022","43707","23"
"Kyrgyzstan","2021","Total","Female","39","Estimate - de jure","Final figure, complete","2022","41440","23"
"Kyrgyzstan","2021","Total","Female","40","Estimate - de jure","Final figure, complete","2022","39855","23"
"Kyrgyzstan","2021","Total","Female","40 - 44","Estimate - de jure","Final figure, complete","2022","186899","23"
"Kyrgyzstan","2021","Total","Female","41","Estimate - de jure","Final figure, complete","2022","38543","23"
"Kyrgyzstan","2021","Total","Female","42","Estimate - de jure","Final figure, complete","2022","37572","23"
"Kyrgyzstan","2021","Total","Female","43","Estimate - de jure","Final figure, complete","2022","36119","23"
"Kyrgyzstan","2021","Total","Female","44","Estimate - de jure","Final figure, complete","2022","34810","23"
"Kyrgyzstan","2021","Total","Female","45","Estimate - de jure","Final figure, complete","2022","35111","23"
"Kyrgyzstan","2021","Total","Female","45 - 49","Estimate - de jure","Final figure, complete","2022","169275","23"
"Kyrgyzstan","2021","Total","Female","46","Estimate - de jure","Final figure, complete","2022","34363","23"
"Kyrgyzstan","2021","Total","Female","47","Estimate - de jure","Final figure, complete","2022","33545","23"
"Kyrgyzstan","2021","Total","Female","48","Estimate - de jure","Final figure, complete","2022","33368","23"
"Kyrgyzstan","2021","Total","Female","49","Estimate - de jure","Final figure, complete","2022","32888","23"
"Kyrgyzstan","2021","Total","Female","50","Estimate - de jure","Final figure, complete","2022","32816","23"
"Kyrgyzstan","2021","Total","Female","50 - 54","Estimate - de jure","Final figure, complete","2022","158821","23"
"Kyrgyzstan","2021","Total","Female","51","Estimate - de jure","Final figure, complete","2022","32539","23"
"Kyrgyzstan","2021","Total","Female","52","Estimate - de jure","Final figure, complete","2022","32371","23"
"Kyrgyzstan","2021","Total","Female","53","Estimate - de jure","Final figure, complete","2022","31347","23"
"Kyrgyzstan","2021","Total","Female","54","Estimate - de jure","Final figure, complete","2022","29748","23"
"Kyrgyzstan","2021","Total","Female","55","Estimate - de jure","Final figure, complete","2022","29747","23"
"Kyrgyzstan","2021","Total","Female","55 - 59","Estimate - de jure","Final figure, complete","2022","148650","23"
"Kyrgyzstan","2021","Total","Female","56","Estimate - de jure","Final figure, complete","2022","29956","23"
"Kyrgyzstan","2021","Total","Female","57","Estimate - de jure","Final figure, complete","2022","29958","23"
"Kyrgyzstan","2021","Total","Female","58","Estimate - de jure","Final figure, complete","2022","29779","23"
"Kyrgyzstan","2021","Total","Female","59","Estimate - de jure","Final figure, complete","2022","29210","23"
"Kyrgyzstan","2021","Total","Female","60","Estimate - de jure","Final figure, complete","2022","28819","23"
"Kyrgyzstan","2021","Total","Female","60 - 64","Estimate - de jure","Final figure, complete","2022","128405","23"
"Kyrgyzstan","2021","Total","Female","61","Estimate - de jure","Final figure, complete","2022","27675","23"
"Kyrgyzstan","2021","Total","Female","62","Estimate - de jure","Final figure, complete","2022","26227","23"
"Kyrgyzstan","2021","Total","Female","63","Estimate - de jure","Final figure, complete","2022","24113","23"
"Kyrgyzstan","2021","Total","Female","64","Estimate - de jure","Final figure, complete","2022","21571","23"
"Kyrgyzstan","2021","Total","Female","65","Estimate - de jure","Final figure, complete","2022","20065","23"
"Kyrgyzstan","2021","Total","Female","65 - 69","Estimate - de jure","Final figure, complete","2022","85039","23"
"Kyrgyzstan","2021","Total","Female","66","Estimate - de jure","Final figure, complete","2022","18290","23"
"Kyrgyzstan","2021","Total","Female","67","Estimate - de jure","Final figure, complete","2022","16827","23"
"Kyrgyzstan","2021","Total","Female","68","Estimate - de jure","Final figure, complete","2022","15629","23"
"Kyrgyzstan","2021","Total","Female","69","Estimate - de jure","Final figure, complete","2022","14228","23"
"Kyrgyzstan","2021","Total","Female","70","Estimate - de jure","Final figure, complete","2022","13368","23"
"Kyrgyzstan","2021","Total","Female","70 - 74","Estimate - de jure","Final figure, complete","2022","55491","23"
"Kyrgyzstan","2021","Total","Female","71","Estimate - de jure","Final figure, complete","2022","12737","23"
"Kyrgyzstan","2021","Total","Female","72","Estimate - de jure","Final figure, complete","2022","11400","23"
"Kyrgyzstan","2021","Total","Female","73","Estimate - de jure","Final figure, complete","2022","9583","23"
"Kyrgyzstan","2021","Total","Female","74","Estimate - de jure","Final figure, complete","2022","8403","23"
"Kyrgyzstan","2021","Total","Female","75","Estimate - de jure","Final figure, complete","2022","6455","23"
"Kyrgyzstan","2021","Total","Female","75 - 79","Estimate - de jure","Final figure, complete","2022","21386","23"
"Kyrgyzstan","2021","Total","Female","76","Estimate - de jure","Final figure, complete","2022","3987","23"
"Kyrgyzstan","2021","Total","Female","77","Estimate - de jure","Final figure, complete","2022","3100","23"
"Kyrgyzstan","2021","Total","Female","78","Estimate - de jure","Final figure, complete","2022","3276","23"
"Kyrgyzstan","2021","Total","Female","79","Estimate - de jure","Final figure, complete","2022","4568","23"
"Kyrgyzstan","2021","Total","Female","80","Estimate - de jure","Final figure, complete","2022","5316","23"
"Kyrgyzstan","2021","Total","Female","80 - 84","Estimate - de jure","Final figure, complete","2022","24908","23"
"Kyrgyzstan","2021","Total","Female","81","Estimate - de jure","Final figure, complete","2022","5434","23"
"Kyrgyzstan","2021","Total","Female","82","Estimate - de jure","Final figure, complete","2022","5396","23"
"Kyrgyzstan","2021","Total","Female","83","Estimate - de jure","Final figure, complete","2022","4673","23"
"Kyrgyzstan","2021","Total","Female","84","Estimate - de jure","Final figure, complete","2022","4089","23"
"Kyrgyzstan","2021","Total","Female","85","Estimate - de jure","Final figure, complete","2022","3458","23"
"Kyrgyzstan","2021","Total","Female","85 - 89","Estimate - de jure","Final figure, complete","2022","10912","23"
"Kyrgyzstan","2021","Total","Female","86","Estimate - de jure","Final figure, complete","2022","2527","23"
"Kyrgyzstan","2021","Total","Female","87","Estimate - de jure","Final figure, complete","2022","1756","23"
"Kyrgyzstan","2021","Total","Female","88","Estimate - de jure","Final figure, complete","2022","1492","23"
"Kyrgyzstan","2021","Total","Female","89","Estimate - de jure","Final figure, complete","2022","1679","23"
"Kyrgyzstan","2021","Total","Female","90","Estimate - de jure","Final figure, complete","2022","1284","23"
"Kyrgyzstan","2021","Total","Female","90 - 94","Estimate - de jure","Final figure, complete","2022","5369","23"
"Kyrgyzstan","2021","Total","Female","91","Estimate - de jure","Final figure, complete","2022","1157","23"
"Kyrgyzstan","2021","Total","Female","92","Estimate - de jure","Final figure, complete","2022","1182","23"
"Kyrgyzstan","2021","Total","Female","93","Estimate - de jure","Final figure, complete","2022","913","23"
"Kyrgyzstan","2021","Total","Female","94","Estimate - de jure","Final figure, complete","2022","833","23"
"Kyrgyzstan","2021","Total","Female","95","Estimate - de jure","Final figure, complete","2022","459","23"
"Kyrgyzstan","2021","Total","Female","95 - 99","Estimate - de jure","Final figure, complete","2022","1607","23"
"Kyrgyzstan","2021","Total","Female","96","Estimate - de jure","Final figure, complete","2022","390","23"
"Kyrgyzstan","2021","Total","Female","97","Estimate - de jure","Final figure, complete","2022","360","23"
"Kyrgyzstan","2021","Total","Female","98","Estimate - de jure","Final figure, complete","2022","223","23"
"Kyrgyzstan","2021","Total","Female","99","Estimate - de jure","Final figure, complete","2022","175","23"
"Kyrgyzstan","2021","Total","Female","100 +","Estimate - de jure","Final figure, complete","2022","696","23"
"Latvia","2021","Total","Both Sexes","Total","Census - de jure - complete tabulation","Final figure, complete","2021","1893223","16"
"Latvia","2021","Total","Both Sexes","Total","Estimate - de jure","Final figure, complete","2021","1893223","16"
"Latvia","2021","Total","Both Sexes","0","Census - de jure - complete tabulation","Final figure, complete","2021","17383","16"
"Latvia","2021","Total","Both Sexes","0","Estimate - de jure","Final figure, complete","2021","17383","16"
"Latvia","2021","Total","Both Sexes","0 - 4","Census - de jure - complete tabulation","Final figure, complete","2021","98395","16"
"Latvia","2021","Total","Both Sexes","0 - 4","Estimate - de jure","Final figure, complete","2021","98395","16"
"Latvia","2021","Total","Both Sexes","1","Census - de jure - complete tabulation","Final figure, complete","2021","18738","16"
"Latvia","2021","Total","Both Sexes","1","Estimate - de jure","Final figure, complete","2021","18738","16"
"Latvia","2021","Total","Both Sexes","1 - 4","Estimate - de jure","Final figure, complete","2021","81012","16"
"Latvia","2021","Total","Both Sexes","2","Census - de jure - complete tabulation","Final figure, complete","2021","19353","16"
"Latvia","2021","Total","Both Sexes","2","Estimate - de jure","Final figure, complete","2021","19353","16"
"Latvia","2021","Total","Both Sexes","3","Census - de jure - complete tabulation","Final figure, complete","2021","20871","16"
